StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID172807553,MTurk ID,7040_1,7040_2,7040_3,10020_1,10020_2,10020_3,5550_1,5550_2,5550_3,9010_1,9010_2,9010_3,Feedback,D1,D2,D2_2_TEXT,D3,D4,D4_8_TEXT,D5,D5_4_TEXT,D6,D7,D7_5_TEXT,mTurkCode
4/21/18 0:25,4/21/18 0:28,IP Address,100,195,TRUE,4/21/18 0:28,R_XAnbyrpjofQ4p9f,anonymous,EN,"I consent, begin the study",A37GOI3N77WX21,1,7.5,9,,,,,,,,,,Great survey!,Illinois,Male,,"High school degree or equivalent (e.g., GED)","Spanish, Hispanic, or Latino",,Suburban community,,27,Independent,,6196400
4/21/18 0:34,4/21/18 0:36,IP Address,100,148,TRUE,4/21/18 0:36,R_3Dtg9yh3mg6PBDX,anonymous,EN,"I consent, begin the study",A31EE6ORUFKXLY,,,,9,3.6,6.7,,,,,,,,nh,Male,,Some college but no degree,White,,Suburban community,,30,Republican Party,,827486
4/21/18 0:48,4/21/18 0:50,IP Address,100,107,TRUE,4/21/18 0:50,R_1oA3nPT893Wflh3,anonymous,EN,"I consent, begin the study",A3RQJM16UBTZKK,,,,,,,,,,7,1,8.6,,Massachusetts ,Male,,Associate degree,White,,City or urban community,,33,Democratic party,,2662854
4/21/18 0:54,4/21/18 0:56,IP Address,100,127,TRUE,4/21/18 0:56,R_1nPHVNiodfRrHMU,anonymous,EN,"I consent, begin the study",A3GBQFITPATQ8Z,,,,,,,6.5,1.1,9,,,,,CA  ,Female,,Bachelor degree,Asian,,City or urban community,,30,Independent,,835235
4/21/18 0:53,4/21/18 0:58,IP Address,100,262,TRUE,4/21/18 0:58,R_3CBBhrZkeMAnky2,anonymous,EN,"I consent, begin the study",A2IO9OAT2EUR1M,2,5,4,,,,,,,,,,,NY,Female,,Bachelor degree,White,,Suburban community,,51,Republican Party,,1930580
4/21/18 1:01,4/21/18 1:03,IP Address,100,76,TRUE,4/21/18 1:03,R_1jIMHuyAfvZV2js,anonymous,EN,"I consent, begin the study",A1KM7DC84VKYJ,,,,,,,,,,9,1,1,,FL,Male,,Some college but no degree,"Spanish, Hispanic, or Latino",,Suburban community,,26,Democratic party,,9883062
4/21/18 1:04,4/21/18 1:08,IP Address,100,192,TRUE,4/21/18 1:08,R_1LjnCOEdPhLaKHU,anonymous,EN,"I consent, begin the study",A3JV3SDCX2LTOD,,,,6.7,3.7,7.4,,,,,,,,Florida,Female,,Some college but no degree,White,,City or urban community,,41,Democratic party,,9274652
4/21/18 1:16,4/21/18 1:20,IP Address,100,191,TRUE,4/21/18 1:20,R_2zhzr6F4ThB2FBb,anonymous,EN,"I consent, begin the study",A2NZ5LDH3MM9GI,,,,1,9,1,,,,,,,,Texas,Female,,Graduate degree,Asian,,"City or urban community,Suburban community",,25,Democratic party,,2540462
4/21/18 1:54,4/21/18 1:56,IP Address,100,100,TRUE,4/21/18 1:56,R_3Jh32vDzSvN4FYw,anonymous,EN,"I consent, begin the study",A3QUTVZS6OMD3F,9,9,9,,,,,,,,,,,NY,Female,,Bachelor degree,Asian,,City or urban community,,26,Democratic party,,7183716
4/21/18 2:32,4/21/18 2:35,IP Address,100,178,TRUE,4/21/18 2:35,R_1QgcckugFBybJgu,anonymous,EN,"I consent, begin the study",A3JD2ANRWXN2AP,,,,,,,,,,7.2,2.8,6,,MO,Female,,Some college but no degree,White,,Suburban community,,35,Independent,,3809695
4/21/18 3:02,4/21/18 3:05,IP Address,100,177,TRUE,4/21/18 3:05,R_Rq9WVQv7eya128h,anonymous,EN,"I consent, begin the study",A3EBHQ4JR35NAT,,,,,,,4.9,9,1,,,,thanks,North Dakota,Male,,Bachelor degree,White,,Suburban community,,34,Democratic party,,9393323
4/21/18 3:27,4/21/18 3:30,IP Address,100,190,TRUE,4/21/18 3:30,R_3EtzpQH48DlgJ6i,anonymous,EN,"I consent, begin the study",A1VG6FI0JKIY4K,,,,,,,,,,3.2,1,1,None at all thank you.,Texas,Female,,"High school degree or equivalent (e.g., GED)",Black or African-American,,City or urban community,,30,Independent,,7681062
4/21/18 3:31,4/21/18 3:35,IP Address,100,253,TRUE,4/21/18 3:35,R_2X4LeTCmNOdnFzl,anonymous,EN,"I consent, begin the study",AVT8ZGYUAILFX,1,5,1,,,,,,,,,,,michigan,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,51,Independent,,9086562
4/21/18 3:48,4/21/18 3:51,IP Address,100,157,TRUE,4/21/18 3:51,R_2BkZoP2hpsXbLnQ,anonymous,EN,"I consent, begin the study",A2SNIQ9FD2T58Z,,,,1,7.9,1,,,,,,,,ny,Male,,Graduate degree,Asian,,Suburban community,,45,Green Party,,4447896
4/21/18 3:56,4/21/18 4:00,IP Address,100,221,TRUE,4/21/18 4:00,R_1NgZxBmenHHZsaC,anonymous,EN,"I consent, begin the study",ASQ460H8M8OOT,,,,,,,3.5,4.5,9,,,,I trusted your math.,KY,Male,,Some college but no degree,White,,Suburban community,,54,Republican Party,,9052472
4/21/18 4:15,4/21/18 4:18,IP Address,100,182,TRUE,4/21/18 4:18,R_OC1jBdJKdhRJmFj,anonymous,EN,"I consent, begin the study",ABN9IUIM1YA7Y,9,6,6,,,,,,,,,,The loan officer can make that offer but in all likelihood would give all to the 70% repayer. ,Illinois,Female,,Some college but no degree,White,,Rural community,,57,Republican Party,,8105248
4/21/18 4:32,4/21/18 4:34,IP Address,100,115,TRUE,4/21/18 4:34,R_O9i45MVYt574s01,anonymous,EN,"I consent, begin the study",A2IWEG5LM0PTIC,,,,,,,5.1,4.9,9,,,,,IL,Female,,Some college but no degree,White,,City or urban community,,39,Independent,,4372147
4/21/18 4:33,4/21/18 4:37,IP Address,100,275,TRUE,4/21/18 4:37,R_2Cs8gYOt6qSmtOX,anonymous,EN,"I consent, begin the study",ACSTAXXYMBC8W,,,,,,,,,,3,6.4,3.1,nice survey,illinois,Male,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,33,Democratic party,,1697191
4/21/18 4:44,4/21/18 4:45,IP Address,100,70,TRUE,4/21/18 4:45,R_2V1sLDkw8yQ1TCa,anonymous,EN,"I consent, begin the study",AIZ4C8S4DW2WG,,,,6.7,7.5,6.3,,,,,,,,LA,Female,,Bachelor degree,White,,Suburban community,,31,Republican Party,,2228869
4/21/18 4:49,4/21/18 4:51,IP Address,100,114,TRUE,4/21/18 4:51,R_1DUZ27mnFyhdLGH,anonymous,EN,"I consent, begin the study",AO1Z9I1MA5ABP,,,,,,,5,5,9,,,,no feedback,IL,Female,,Bachelor degree,White,,Suburban community,,53,Republican Party,,2691895
4/21/18 4:56,4/21/18 4:58,IP Address,100,149,TRUE,4/21/18 4:58,R_Qb0yQYtuHFFeptT,anonymous,EN,"I consent, begin the study",A16KCYWNI9AA80,,,,,,,,,,6.3,7.9,6.9,i understood everything,illinois,Male,,Associate degree,White,,Suburban community,,26,Republican Party,,356908
4/21/18 5:17,4/21/18 5:22,IP Address,100,330,TRUE,4/21/18 5:22,R_BDKja62H3Dno5WN,anonymous,EN,"I consent, begin the study",A2X90VOBENE5M8,2,8.8,2,,,,,,,,,,,Florida,Female,,Graduate degree,White,,Other (please specify):,55+,71,Democratic party,,9097391
4/21/18 5:24,4/21/18 5:25,IP Address,100,87,TRUE,4/21/18 5:25,R_Ddu9MopDJWyuEkV,anonymous,EN,"I consent, begin the study",A150XGQ7KWLBWN,,,,9,3,7.6,,,,,,,no,NJ,Female,,Bachelor degree,White,,Suburban community,,42,Democratic party,,6080580
4/21/18 5:31,4/21/18 5:33,IP Address,100,136,TRUE,4/21/18 5:33,R_3knt9uhMs1gowzp,anonymous,EN,"I consent, begin the study",ARHM06ZVMD66V,1.9,8.8,7,,,,,,,,,,Thank you.,NY,Male,,Bachelor degree,White,,Suburban community,,43,Independent,,6650559
4/21/18 5:49,4/21/18 5:53,IP Address,100,250,TRUE,4/21/18 5:53,R_2dXzl3uu7BTN0b5,anonymous,EN,"I consent, begin the study", A172WI6MJ7J5S4,,,,9,2,7,,,,,,,,Georgia,Male,,Graduate degree,White,,Suburban community,,56,Democratic party,,7246762
4/21/18 5:58,4/21/18 6:00,IP Address,100,67,TRUE,4/21/18 6:00,R_qJzYFr3nBx72TLz,anonymous,EN,"I consent, begin the study",A2OVX9UW5WANQE,,,,,,,1.1,4,6.3,,,,,va,Female,,Associate degree,White,,Suburban community,,44,Republican Party,,9349152
4/21/18 5:58,4/21/18 6:00,IP Address,100,99,TRUE,4/21/18 6:00,R_8APztgfRldjEE6Z,anonymous,EN,"I consent, begin the study",A1BM01KSNLDTPV,,,,,,,,,,9,3,7,,PA,Male,,Bachelor degree,White,,Suburban community,,23,Independent,,2851522
4/21/18 6:06,4/21/18 6:09,IP Address,100,175,TRUE,4/21/18 6:09,R_ptNm3k4RfWh826l,anonymous,EN,"I consent, begin the study",ac2r7ac4m5mg2,,,,1.5,6.4,1.9,,,,,,,not fair because of race,oklahoma,Female,,Some college but no degree,White,,Rural community,,49,Democratic party,,3639406
4/21/18 6:14,4/21/18 6:16,IP Address,100,137,TRUE,4/21/18 6:16,R_XIgejQbkfHLTvdD,anonymous,EN,"I consent, begin the study",A3P7XSX4AH6VRP,3.1,7.1,4,,,,,,,,,,,PA,Female,,Some college but no degree,Other (please specify):,WHIITE/BLACK,City or urban community,,42,Democratic party,,5607943
4/21/18 6:17,4/21/18 6:22,IP Address,100,290,TRUE,4/21/18 6:22,R_1Cgp9smMbIPiLKN,anonymous,EN,"I consent, begin the study",A2ASVOIMFFC156,,,,,,,,,,7.5,8.3,6.5,"I worked at t local credit union, and thought some of the loan officers judgements were bias.",Illinois ,Female,,Associate degree,White,,Suburban community,,46,Republican Party,,3118232
4/21/18 6:20,4/21/18 6:23,IP Address,100,165,TRUE,4/21/18 6:23,R_1K3eByuEAuE5vDw,anonymous,EN,"I consent, begin the study",A12G0RIEM700YP,,,,,,,,,,1,9,1.4,,North Carolina ,Female,,Some college but no degree,White,,City or urban community,,27,Democratic party,,1687720
4/21/18 6:23,4/21/18 6:25,IP Address,100,101,TRUE,4/21/18 6:25,R_11YrkXmChas6Jy5,anonymous,EN,"I consent, begin the study",A1GF29TP5AVQ49,,,,,,,1.2,8.3,7,,,,no,wisconsin,Female,,Bachelor degree,White,,Rural community,,60,Libertarian Party,,4780381
4/21/18 6:42,4/21/18 6:44,IP Address,100,123,TRUE,4/21/18 6:44,R_1QB2UEgUQ54SUwD,anonymous,EN,"I consent, begin the study",A2E9FE9O7CVB7G,8.8,1.9,8.1,,,,,,,,,,,IN,Female,,Bachelor degree,White,,Suburban community,,22,Democratic party,,4049589
4/21/18 6:42,4/21/18 6:46,IP Address,100,201,TRUE,4/21/18 6:46,R_3V0ZH7I2PoXhwB3,anonymous,EN,"I consent, begin the study",AGCU8OJR2LRQ2,,,,9,1.6,8.5,,,,,,,,Indiana,Female,,Bachelor degree,White,,Suburban community,,65,Independent,,5524106
4/21/18 6:47,4/21/18 6:50,IP Address,100,144,TRUE,4/21/18 6:50,R_1jcRfWl5lCUi3pV,anonymous,EN,"I consent, begin the study",A26U7Y7OFMI4Y2,,,,,,,7,7,9,,,,none,Illinois,Female,,Some college but no degree,White,,Rural community,,37,Independent,,3877255
4/21/18 6:49,4/21/18 6:52,IP Address,100,210,TRUE,4/21/18 6:52,R_1fl5M1UKwX7D14R,anonymous,EN,"I consent, begin the study",A3MJSYSWX0Q4WQ,,,,,,,,,,1,9,2.5,very interesting scenario  both blacks and whites whould have equal opportunity,Florida,Female,,Graduate degree,White,,City or urban community,,65,Republican Party,,5100501
4/21/18 6:58,4/21/18 7:00,IP Address,100,127,TRUE,4/21/18 7:00,R_43gJTb2hygUdlZL,anonymous,EN,"I consent, begin the study",A1VCGEPKXOW239,1,9,1.3,,,,,,,,,,,MICHIGAN,Female,,Some college but no degree,White,,Rural community,,34,Republican Party,,3497923
4/21/18 6:59,4/21/18 7:01,IP Address,100,117,TRUE,4/21/18 7:01,R_1LA1ZFItAWVBmNQ,anonymous,EN,"I consent, begin the study",A1XQ3M0PZIGJMI,,,,8.5,6,9,,,,,,,No,Texas,Female,,Some college but no degree,Black or African-American,,City or urban community,,21,Democratic party,,4650214
4/21/18 6:59,4/21/18 7:01,IP Address,100,133,TRUE,4/21/18 7:01,R_1BWGAxBSF37hPMJ,anonymous,EN,"I consent, begin the study",A1J7BOL7SR48DV,,,,,,,2.2,8.9,3.7,,,,,Pa,Female,,Some college but no degree,White,,Rural community,,43,Independent,,4900815
4/21/18 7:02,4/21/18 7:06,IP Address,100,188,TRUE,4/21/18 7:06,R_32OYjL8ehZudFbU,anonymous,EN,"I consent, begin the study",A1VY07XZ24960V,,,,1,5.1,1,,,,,,,N/A,MISSISSIPPI,Female,,Some college but no degree,White,,Rural community,,34,Other (please specify):,NONE,8337435
4/21/18 7:07,4/21/18 7:08,IP Address,100,99,TRUE,4/21/18 7:08,R_2flZVizW89aZCne,anonymous,EN,"I consent, begin the study",A6HK7LC5JQUY1,7.1,1.9,6.1,,,,,,,,,,clear and good questions on race,MI,Female,,Graduate degree,White,,Rural community,,60,Democratic party,,8851692
4/21/18 7:06,4/21/18 7:08,IP Address,100,152,TRUE,4/21/18 7:08,R_2X04r8i8vcxSWjp,anonymous,EN,"I consent, begin the study",AO2M8J1H30OZF,8.2,5,6.1,,,,,,,,,,,Texas,Female,,Graduate degree,White,,Rural community,,59,Republican Party,,4988567
4/21/18 7:04,4/21/18 7:10,IP Address,100,355,TRUE,4/21/18 7:10,R_1mFC2mHiaxhKzXz,anonymous,EN,"I consent, begin the study",A3HE29W5IDR394,,,,,,,,,,9,2,9,"A clear definition of the loan repayment rate would have been useful, but I don't believe my answers would change.",Fl,Male,,Bachelor degree,White,,City or urban community,,28,Independent,,953425
4/21/18 7:11,4/21/18 7:14,IP Address,100,168,TRUE,4/21/18 7:14,R_1DqjbW05YrwTkha,anonymous,EN,"I consent, begin the study",A1F38N4ESNSGLV,,,,,,,3.2,7.4,5.3,,,,,Ohio,Female,,Some college but no degree,White,,Suburban community,,45,Independent,,5745584
4/21/18 7:13,4/21/18 7:15,IP Address,100,130,TRUE,4/21/18 7:15,R_73pU9aWwoXAwZzj,anonymous,EN,"I consent, begin the study",AWK4E3IB6SWEE,,,,,,,,,,4.2,8.1,8.1,,Michigan,Female,,Some college but no degree,White,,City or urban community,,39,Democratic party,,9561398
4/21/18 7:14,4/21/18 7:21,IP Address,100,387,TRUE,4/21/18 7:21,R_24cpAofF6PSsbV8,anonymous,EN,"I consent, begin the study",A2MCAYHV5X05EQ,,,,8.5,1,8.5,,,,,,,,Alabama,Female,,Bachelor degree,White,,City or urban community,,48,Republican Party,,9016703
4/21/18 7:29,4/21/18 7:34,IP Address,100,262,TRUE,4/21/18 7:34,R_1NzbH5kgU6PM5Cs,anonymous,EN,"I consent, begin the study",A6FDO4NJS24RK,5,2,9,,,,,,,,,,,Florida,Male,,Bachelor degree,White,,Suburban community,,60,Democratic party,,6917130
4/21/18 7:33,4/21/18 7:38,IP Address,100,296,TRUE,4/21/18 7:38,R_1nMApQmwnrS3x5j,anonymous,EN,"I consent, begin the study",A38AF7RJM28PGX,,,,,,,,,,2.3,7.2,3.2,No,AK,Female,,Bachelor degree,White,,Rural community,,65,Democratic party,,6508814
4/21/18 7:41,4/21/18 7:43,IP Address,100,107,TRUE,4/21/18 7:43,R_V1KXXiJobWcrYxb,anonymous,EN,"I consent, begin the study",A1NHQ59G0I4LQT,,,,,,,1,9,1,,,,Thanks for the survey!,Indiana,Female,,Graduate degree,White,,Suburban community,,31,Democratic party,,4282562
4/21/18 7:41,4/21/18 7:45,IP Address,100,204,TRUE,4/21/18 7:45,R_264QFmN9TeHrSOg,anonymous,EN,"I consent, begin the study",A2V4OV3OM9XGIJ,,,,1,9,6.1,,,,,,,none,GA,Female,,Graduate degree,Black or African-American,,Suburban community,,27,Independent,,7248925
4/21/18 7:44,4/21/18 7:45,IP Address,100,91,TRUE,4/21/18 7:46,R_1HkpozuybURXjAE,anonymous,EN,"I consent, begin the study",A2V79TYDVHTVM7,,,,,,,5,3.7,8.9,,,,,North Carolina,Female,,Bachelor degree,White,,Suburban community,,25,Democratic party,,9140950
4/21/18 7:44,4/21/18 7:46,IP Address,100,95,TRUE,4/21/18 7:46,R_1fd8qbqXnSfj6hB,anonymous,EN,"I consent, begin the study",AJQGWGESKQT4Y,,,,,,,,,,9,1.9,9,,IL,Male,,Bachelor degree,White,,Suburban community,,41,Democratic party,,2636380
4/21/18 7:44,4/21/18 7:48,IP Address,100,227,TRUE,4/21/18 7:48,R_6SANTsC9TJAAbqF,anonymous,EN,"I consent, begin the study",A27TJHFV6WPGCW,,,,7,4.2,7.6,,,,,,,Nothing,Connecticut,Male,,Bachelor degree,White,,Suburban community,,37,Independent,,4476286
4/21/18 7:54,4/21/18 7:57,IP Address,100,165,TRUE,4/21/18 7:57,R_2A0TeFNd6tkPtkg,anonymous,EN,"I consent, begin the study",APWOQAJL9QKWR,9,9,9,,,,,,,,,,none,OHIO,Male,,Bachelor degree,White,,Suburban community,,39,Independent,,2096103
4/21/18 7:57,4/21/18 8:03,IP Address,100,370,TRUE,4/21/18 8:03,R_3qsrthtFt5Utm8y,anonymous,EN,"I consent, begin the study",A2FLGQUK2MFAYW,,,,,,,6.1,6,6.1,,,,,TN,Female,,Bachelor degree,White,,Rural community,,35,Republican Party,,3902100
4/21/18 8:00,4/21/18 8:04,IP Address,100,237,TRUE,4/21/18 8:04,R_2CqYBp5KQPNL7v2,anonymous,EN,"I consent, begin the study",A2UHGQXYWCWDN6,5.3,1,1,,,,,,,,,,NO,MINNESOTA,Female,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,58,Democratic party,,6034217
4/21/18 8:04,4/21/18 8:08,IP Address,100,247,TRUE,4/21/18 8:08,R_2qrDyHG7J463SF6,anonymous,EN,"I consent, begin the study",A1BE65I3AW2ZQX,,,,2.9,9,1.8,,,,,,,It was ok. I guess I would do a sliding scale under ever question though.,Montana,Female,,Associate degree,White,,Suburban community,,31,"Republican Party,Independent",,1055067
4/21/18 8:08,4/21/18 8:11,IP Address,100,162,TRUE,4/21/18 8:11,R_2c8bdwsY1tUr1o6,anonymous,EN,"I consent, begin the study",A206LK0R8I1LK4,,,,,,,,,,7.5,4.4,7.6,,kansas,Female,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,32,Libertarian Party,,8188773
4/21/18 8:16,4/21/18 8:17,IP Address,100,62,TRUE,4/21/18 8:17,R_1hWJ0j5nmgmXq7B,anonymous,EN,"I consent, begin the study",APG6CXGVDL0G5,1.9,9,7.4,,,,,,,,,,,georgia,Male,,Some college but no degree,White,,Suburban community,,23,Democratic party,,1387359
4/21/18 8:15,4/21/18 8:17,IP Address,100,160,TRUE,4/21/18 8:17,R_3sAk7jH9OzcHnj3,anonymous,EN,"I consent, begin the study",A120PN22KW0VPY,,,,,,,,,,8.4,4.5,8,I would think the person with the best repayment rate would be able to get more money. ,Ohio,Female,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,63,Democratic party,,5977301
4/21/18 8:18,4/21/18 8:19,IP Address,100,81,TRUE,4/21/18 8:19,R_3gMA99UMbJewger,anonymous,EN,"I consent, begin the study",A1JSDFPUDAJQT7,,,,9,2.5,7.9,,,,,,,,Kansas,Female,,Some college but no degree,White,,Suburban community,,27,Independent,,5956402
4/21/18 8:16,4/21/18 8:20,IP Address,100,226,TRUE,4/21/18 8:20,R_3kLg9UmBgxgFxfm,anonymous,EN,"I consent, begin the study",A2F2OPQMYBHCK9,,,,,,,1,3.1,1.7,,,,,ky,Male,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,55,Republican Party,,3324871
4/21/18 8:19,4/21/18 8:21,IP Address,100,131,TRUE,4/21/18 8:21,R_wSswc1idmjlQETv,anonymous,EN,"I consent, begin the study",A3DWLJG55ANTW,8.6,1.4,1.9,,,,,,,,,,no comments,Texas,Male,,Bachelor degree,White,,City or urban community,,60,Libertarian Party,,6020402
4/21/18 8:20,4/21/18 8:21,IP Address,100,102,TRUE,4/21/18 8:21,R_2ZCZMOogYerS1ef,anonymous,EN,"I consent, begin the study",A1QSN98P7DOIPR,,,,,,,6.2,8.5,6,,,,,NC - NORTH CAROLINA,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,55,Republican Party,,935375
4/21/18 8:18,4/21/18 8:22,IP Address,100,237,TRUE,4/21/18 8:22,R_1FlCyyVFpijA646,anonymous,EN,"I consent, begin the study",A11BLQKVW1951L,,,,9,1.2,6.5,,,,,,,The second question was a little confusing regarding proportions. ,Idaho,Female,,Associate degree,Other (please specify):,Assyrian,Suburban community,,32,Democratic party,,7002865
4/21/18 8:27,4/21/18 8:30,IP Address,100,150,TRUE,4/21/18 8:30,R_22Ligdo8TlTNEvh,anonymous,EN,"I consent, begin the study",A5W6U5FSDF4QX,,,,,,,,,,9,1,9,,TN,Female,,Some college but no degree,White,,Suburban community,,34,Democratic party,,8347243
4/21/18 8:28,4/21/18 8:32,IP Address,100,232,TRUE,4/21/18 8:32,R_3pqYDlJQoQu5X7r,anonymous,EN,"I consent, begin the study",A1CSB79ZOVHI2N,,,,,,,,,,8.1,2,9,,az,Female,,Some college but no degree,White,,Rural community,,57,Republican Party,,2169533
4/21/18 8:31,4/21/18 8:34,IP Address,100,187,TRUE,4/21/18 8:34,R_3l6E7R2cXgVqO0p,anonymous,EN,"I consent, begin the study",AOZXNHOPQ9PDN,,,,9,3,3,,,,,,,,New Jersey,Female,,Some college but no degree,White,,Rural community,,49,Democratic party,,5767511
4/21/18 8:32,4/21/18 8:35,IP Address,100,183,TRUE,4/21/18 8:35,R_1roCl8Ptwn7Mxau,anonymous,EN,"I consent, begin the study",A15SWT9YFH2CDC,2.4,6.9,8.1,,,,,,,,,,very clear,alabama,Male,,Associate degree,Black or African-American,,City or urban community,,50,Independent,,5795782
4/21/18 8:34,4/21/18 8:37,IP Address,100,187,TRUE,4/21/18 8:37,R_3R7AiJxBwBKDpss,anonymous,EN,"I consent, begin the study",A30KYQGABO7JER,,,,,,,3,9,6,,,,,Nevada,Female,,Bachelor degree,White,,City or urban community,,33,Democratic party,,7222926
4/21/18 8:35,4/21/18 8:38,IP Address,100,146,TRUE,4/21/18 8:38,R_1FSXkaEcyEnr6lr,anonymous,EN,"I consent, begin the study",A1G364B3QV9OLT,3.5,5.1,3.3,,,,,,,,,,Pretty interesting survey,Indiana,Female,,Associate degree,Black or African-American,,Suburban community,,36,Democratic party,,4955179
4/21/18 8:37,4/21/18 8:39,IP Address,100,93,TRUE,4/21/18 8:39,R_T6qVncSyEEC4tI5,anonymous,EN,"I consent, begin the study",AE8N3TPVXBUM8,,,,,,,,,,1,5.8,1,,il,Female,,Graduate degree,White,,Rural community,,32,Republican Party,,4386642
4/21/18 8:37,4/21/18 8:40,IP Address,100,169,TRUE,4/21/18 8:40,R_211eEG7rHmhT9BE,anonymous,EN,"I consent, begin the study",A1M8J67WEKHS4R,,,,1.1,2,1,,,,,,,Everything was clear.,California,Male,,Graduate degree,White,,Suburban community,,58,Democratic party,,6932122
4/21/18 8:39,4/21/18 8:41,IP Address,100,103,TRUE,4/21/18 8:41,R_1F4BlqqUMOvbUlu,anonymous,EN,"I consent, begin the study",A2C8CPT60DE5V8,,,,,,,3.2,5.7,5.7,,,,,,Female,,Some college but no degree,Asian,,City or urban community,,20,Democratic party,,7622138
4/21/18 8:39,4/21/18 8:42,IP Address,100,151,TRUE,4/21/18 8:42,R_1BRfD7vVqH65AS1,anonymous,EN,"I consent, begin the study",A1DNNPAO6LS9DP,,,,9,1,6.2,,,,,,,,florida,Male,,Associate degree,White,,Suburban community,,49,Democratic party,,2917222
4/21/18 8:39,4/21/18 8:44,IP Address,100,306,TRUE,4/21/18 8:44,R_3siY4Bytr6tMonT,anonymous,EN,"I consent, begin the study",A9XFZFJMUBKKV,,,,,,,6.1,8.3,4.6,,,,Thanks,South Carolina,Female,,Bachelor degree,Black or African-American,,City or urban community,,44,Democratic party,,5668928
4/21/18 8:41,4/21/18 8:44,IP Address,100,156,TRUE,4/21/18 8:44,R_QajGGoAg60KbSXT,anonymous,EN,"I consent, begin the study",A2LXXG4SNGUTHW,9,2,2,,,,,,,,,,Everything was clear.,Georgia,Male,,Bachelor degree,White,,Rural community,,35,Libertarian Party,,2623702
4/21/18 8:43,4/21/18 8:45,IP Address,100,109,TRUE,4/21/18 8:45,R_scf1zHwbvhopfdD,anonymous,EN,"I consent, begin the study",A2DSJGD51PERB6,,,,,,,,,,6,7.2,5.7,,texas,Female,,Bachelor degree,Black or African-American,,Suburban community,,43,Independent,,4108474
4/21/18 8:46,4/21/18 8:50,IP Address,100,243,TRUE,4/21/18 8:50,R_6ytuTx2DYDY46Fr,anonymous,EN,"I consent, begin the study",A2L280ASRFRSC,,,,,,,4.1,4.2,9,,,,,Pennsylvania,Female,,Graduate degree,White,,City or urban community,,25,Democratic party,,7874066
4/21/18 8:54,4/21/18 8:55,IP Address,100,87,TRUE,4/21/18 8:55,R_2tyuKy8xddNA5KJ,anonymous,EN,"I consent, begin the study",A2FWWTWMRRCLR1,,,,,,,,,,2.1,1.7,8.6,,NY,Female,,Bachelor degree,Asian,,Suburban community,,22,Democratic party,,6761359
